tweet,token
komandan lanud adi soemarmo kolonel nav i nyoman suadnyana s t m m melaksanakan vaksinasi sinovac tahap pertama bertempat rsau dr siswanto lanud adi soemarmo penyuntikan vaksin covid sinovac dilaksanakan mengikuti prokes,"['komandan', 'lanud', 'adi', 'soemarmo', 'kolonel', 'nav', 'i', 'nyoman', 'suadnyana', 's', 't', 'm', 'm', 'melaksanakan', 'vaksinasi', 'sinovac', 'tahap', 'pertama', 'bertempat', 'rsau', 'dr', 'siswanto', 'lanud', 'adi', 'soemarmo', 'penyuntikan', 'vaksin', 'covid', 'sinovac', 'dilaksanakan', 'mengikuti', 'prokes']"
tujokno wis tak vaksin komplit,"['tujokno', 'wis', 'tak', 'vaksin', 'komplit']"
vaksin sakit hati opo opo mas,"['vaksin', 'sakit', 'hati', 'opo', 'opo', 'mas']"
kemaren jg barusan dikabari sama vet langganan klo vaksin kucing hampir seindo kosong untung bgt majikan udah vaksin awal januari dok pdhl jadwal harusnya tgl besok tp ditawari vet langganan awal januari kemaren krn solo mau psbb sujud syukur,"['kemaren', 'jg', 'barusan', 'dikabari', 'sama', 'vet', 'langganan', 'klo', 'vaksin', 'kucing', 'hampir', 'seindo', 'kosong', 'untung', 'bgt', 'majikan', 'udah', 'vaksin', 'awal', 'januari', 'dok', 'pdhl', 'jadwal', 'harusnya', 'tgl', 'besok', 'tp', 'ditawari', 'vet', 'langganan', 'awal', 'januari', 'kemaren', 'krn', 'solo', 'mau', 'psbb', 'sujud', 'syukur']"
aku percoyo virus corona kui ono nek do ngomongke vaksin karo psbb ora wae lah sek penting nganggo masker cuci tangan wes beres,"['aku', 'percoyo', 'virus', 'corona', 'kui', 'ono', 'nek', 'do', 'ngomongke', 'vaksin', 'karo', 'psbb', 'ora', 'wae', 'lah', 'sek', 'penting', 'nganggo', 'masker', 'cuci', 'tangan', 'wes', 'beres']"
yg kayak aku ga memar sampe sekarang bekas vaksin km pukulin kemaren wkwk,"['yg', 'kayak', 'aku', 'ga', 'memar', 'sampe', 'sekarang', 'bekas', 'vaksin', 'km', 'pukulin', 'kemaren', 'wkwk']"
jangan jangan selama vaksin online,"['jangan', 'jangan', 'selama', 'vaksin', 'online']"
sejauh aman yaa sakit kemeng biasa kalo abis disuntik lah kalo ngantuk ga vaksin kayaknya emang aku ngantukan,"['sejauh', 'aman', 'yaa', 'sakit', 'kemeng', 'biasa', 'kalo', 'abis', 'disuntik', 'lah', 'kalo', 'ngantuk', 'ga', 'vaksin', 'kayaknya', 'emang', 'aku', 'ngantukan']"
ga testimoni abis vaksin,"['ga', 'testimoni', 'abis', 'vaksin']"
habis vaksin mau beli eskrim biar kaya pas kecil,"['habis', 'vaksin', 'mau', 'beli', 'eskrim', 'biar', 'kaya', 'pas', 'kecil']"
bentar isi story wa ig twitku vaksin aku post,"['bentar', 'isi', 'story', 'wa', 'ig', 'twitku', 'vaksin', 'aku', 'post']"
kaget aja tiba tiba hari jadwal vaksin,"['kaget', 'aja', 'tiba', 'tiba', 'hari', 'jadwal', 'vaksin']"
pantaskah penolak vaksin diberi hukuman malam yaa acara free terbuka utk umum tersedia doorprize tuhh ragu pingin nanya soal vaksin disini tempatnya cari info orang yg kompeten dibidangnya yaa mau join zoom pm aja,"['pantaskah', 'penolak', 'vaksin', 'diberi', 'hukuman', 'malam', 'yaa', 'acara', 'free', 'terbuka', 'utk', 'umum', 'tersedia', 'doorprize', 'tuhh', 'ragu', 'pingin', 'nanya', 'soal', 'vaksin', 'disini', 'tempatnya', 'cari', 'info', 'orang', 'yg', 'kompeten', 'dibidangnya', 'yaa', 'mau', 'join', 'zoom', 'pm', 'aja']"
dah lah walaupun njarem habis vaksin ak ttp ngerjain tugas rumah uts,"['dah', 'lah', 'walaupun', 'njarem', 'habis', 'vaksin', 'ak', 'ttp', 'ngerjain', 'tugas', 'rumah', 'uts']"
wuhan sedang memperingatin th covid terbebas covid masker vaksin,"['wuhan', 'sedang', 'memperingatin', 'th', 'covid', 'terbebas', 'covid', 'masker', 'vaksin']"
gilirin gini aja percaya sama who klo soal vaksin percaya sama akun telurrr ra mashok,"['gilirin', 'gini', 'aja', 'percaya', 'sama', 'who', 'klo', 'soal', 'vaksin', 'percaya', 'sama', 'akun', 'telurrr', 'ra', 'mashok']"
kayaknya lg mau doktrin deh lagian pemerintah jg lg vaksin biar jadi titan wkwk,"['kayaknya', 'lg', 'mau', 'doktrin', 'deh', 'lagian', 'pemerintah', 'jg', 'lg', 'vaksin', 'biar', 'jadi', 'titan', 'wkwk']"
efikasi vaksin sebesar menunjukkan harapan vaksin mampu menurunkan penyakit covid hingga jangan ragu melakukan vaksinasi covid,"['efikasi', 'vaksin', 'sebesar', 'menunjukkan', 'harapan', 'vaksin', 'mampu', 'menurunkan', 'penyakit', 'covid', 'hingga', 'jangan', 'ragu', 'melakukan', 'vaksinasi', 'covid']"
laah yg bermasalah palestina x israel kok mbah dayat mau nkri nunda vaksin tuh benang merahnya kok gak gathuk yaa nyambung,"['laah', 'yg', 'bermasalah', 'palestina', 'x', 'israel', 'kok', 'mbah', 'dayat', 'mau', 'nkri', 'nunda', 'vaksin', 'tuh', 'benang', 'merahnya', 'kok', 'gak', 'gathuk', 'yaa', 'nyambung']"
siap vaksin indonesia lebih sehat jaga diri jaga keluarga jaga negara tetap terapkan m jangan remehkan protokol kesehatan selalu jaga kebugaran,"['siap', 'vaksin', 'indonesia', 'lebih', 'sehat', 'jaga', 'diri', 'jaga', 'keluarga', 'jaga', 'negara', 'tetap', 'terapkan', 'm', 'jangan', 'remehkan', 'protokol', 'kesehatan', 'selalu', 'jaga', 'kebugaran']"
rekan guruku pernah bilang semua anakku ngga pernah ikut suntik vaksin apa vaksin malah cuma buat anak jadi lemah bilang gitu pas lg sosialisasi vaksin puskesmas malu,"['rekan', 'guruku', 'pernah', 'bilang', 'semua', 'anakku', 'ngga', 'pernah', 'ikut', 'suntik', 'vaksin', 'apa', 'vaksin', 'malah', 'cuma', 'buat', 'anak', 'jadi', 'lemah', 'bilang', 'gitu', 'pas', 'lg', 'sosialisasi', 'vaksin', 'puskesmas', 'malu']"
kamu jauh realita generasi lahir an bawah banyak kaki tangannya tumbuh sempurna virus polio setelahnya berkurang vaksin sekarang mendampingi penyandang disabilitas akibat polio jadi tahu bagaimana akibat ketiadaan vaksin,"['kamu', 'jauh', 'realita', 'generasi', 'lahir', 'an', 'bawah', 'banyak', 'kaki', 'tangannya', 'tumbuh', 'sempurna', 'virus', 'polio', 'setelahnya', 'berkurang', 'vaksin', 'sekarang', 'mendampingi', 'penyandang', 'disabilitas', 'akibat', 'polio', 'jadi', 'tahu', 'bagaimana', 'akibat', 'ketiadaan', 'vaksin']"
aku wedi vaksin emang wedi suntik blok ra mergo teori konspirasi,"['aku', 'wedi', 'vaksin', 'emang', 'wedi', 'suntik', 'blok', 'ra', 'mergo', 'teori', 'konspirasi']"
yak abis vaksin kasus tambah naik,"['yak', 'abis', 'vaksin', 'kasus', 'tambah', 'naik']"
kementerian atrbpn siap vaksin,"['kementerian', 'atrbpn', 'siap', 'vaksin']"
alhamdulillah bukan kitten ku nakal anjir sekarang wes sehat kurang vaksin tok alhamdulillah,"['alhamdulillah', 'bukan', 'kitten', 'ku', 'nakal', 'anjir', 'sekarang', 'wes', 'sehat', 'kurang', 'vaksin', 'tok', 'alhamdulillah']"
ngopo yik sahabatmu vaksin sek,"['ngopo', 'yik', 'sahabatmu', 'vaksin', 'sek']"
sengaja sbnrnya abas tahu gak msk kriteria terima vaksin kan emang kmrn dah terpapar covid mau pencitraan diri biar trlht berani,"['sengaja', 'sbnrnya', 'abas', 'tahu', 'gak', 'msk', 'kriteria', 'terima', 'vaksin', 'kan', 'emang', 'kmrn', 'dah', 'terpapar', 'covid', 'mau', 'pencitraan', 'diri', 'biar', 'trlht', 'berani']"
vaksin langsung nongkrong berikut tanggapan ucok baba terkait raffi ahmad,"['vaksin', 'langsung', 'nongkrong', 'berikut', 'tanggapan', 'ucok', 'baba', 'terkait', 'raffi', 'ahmad']"
kamu dpt jatah vaksin gratis ga,"['kamu', 'dpt', 'jatah', 'vaksin', 'gratis', 'ga']"
perasaan vaksin emg suka kumpul rame sher,"['perasaan', 'vaksin', 'emg', 'suka', 'kumpul', 'rame', 'sher']"
vaksin opo,"['vaksin', 'opo']"
rame vaksin lah aku mah cuman sibuk kerja sepedaan ama ngegame dasar aku,"['rame', 'vaksin', 'lah', 'aku', 'mah', 'cuman', 'sibuk', 'kerja', 'sepedaan', 'ama', 'ngegame', 'dasar', 'aku']"
info vaksin seng model obat gerusan,"['info', 'vaksin', 'seng', 'model', 'obat', 'gerusan']"
menolak vaksin yahudi,"['menolak', 'vaksin', 'yahudi']"
bangga vaksin bangga jadi anak pki yh bund,"['bangga', 'vaksin', 'bangga', 'jadi', 'anak', 'pki', 'yh', 'bund']"
nyuntik vaksin pak jokowi,"['nyuntik', 'vaksin', 'pak', 'jokowi']"
se enggaknya raffi ahmad vaksin ibu se indonesia mau vaksin,"['se', 'enggaknya', 'raffi', 'ahmad', 'vaksin', 'ibu', 'se', 'indonesia', 'mau', 'vaksin']"
mau vaksin monggo mau nolak monggo segala resiko mu mau servis leptop jasa live streaming bikin lanyart apa bikin jersey bola volly game apa monggo langsung dm aja,"['mau', 'vaksin', 'monggo', 'mau', 'nolak', 'monggo', 'segala', 'resiko', 'mu', 'mau', 'servis', 'leptop', 'jasa', 'live', 'streaming', 'bikin', 'lanyart', 'apa', 'bikin', 'jersey', 'bola', 'volly', 'game', 'apa', 'monggo', 'langsung', 'dm', 'aja']"
yg nolak vaksin sinovac kayak punya duit aja beli merk vaksin wqwq,"['yg', 'nolak', 'vaksin', 'sinovac', 'kayak', 'punya', 'duit', 'aja', 'beli', 'merk', 'vaksin', 'wqwq']"
gw mau dong vaksin,"['gw', 'mau', 'dong', 'vaksin']"
mencapai tujuan indonesia bebas covid perlu masyarakat yg vaksin membentuk kekebalan komunitas melihat efektivitas vaksin tersebut,"['mencapai', 'tujuan', 'indonesia', 'bebas', 'covid', 'perlu', 'masyarakat', 'yg', 'vaksin', 'membentuk', 'kekebalan', 'komunitas', 'melihat', 'efektivitas', 'vaksin', 'tersebut']"
yaiyalah nolak la wong vaksin sinovac umur tahun mah dah tahun keatas wkwk,"['yaiyalah', 'nolak', 'la', 'wong', 'vaksin', 'sinovac', 'umur', 'tahun', 'mah', 'dah', 'tahun', 'keatas', 'wkwk']"
kalo vaksin yg gratis ngpa swab ngga yg gratis kan lebih mencegah dri mengobati,"['kalo', 'vaksin', 'yg', 'gratis', 'ngpa', 'swab', 'ngga', 'yg', 'gratis', 'kan', 'lebih', 'mencegah', 'dri', 'mengobati']"
nonton live streaming pak presiden suntik vaksin aku malah deg degan sampe nangis gak tau,"['nonton', 'live', 'streaming', 'pak', 'presiden', 'suntik', 'vaksin', 'aku', 'malah', 'deg', 'degan', 'sampe', 'nangis', 'gak', 'tau']"
tp katanya who mensyaratkan efikasi minimal vaksin cm angka,"['tp', 'katanya', 'who', 'mensyaratkan', 'efikasi', 'minimal', 'vaksin', 'cm', 'angka']"
pak bapak disuntik vaksin hari jam brpa pak,"['pak', 'bapak', 'disuntik', 'vaksin', 'hari', 'jam', 'brpa', 'pak']"
mana mana vaksin vaksin vaksin baca dengarnya kok duh bukan gimana gimananya masalahnya aku takut disuntik,"['mana', 'mana', 'vaksin', 'vaksin', 'vaksin', 'baca', 'dengarnya', 'kok', 'duh', 'bukan', 'gimana', 'gimananya', 'masalahnya', 'aku', 'takut', 'disuntik']"
kira kira kamu mau vaksin,"['kira', 'kira', 'kamu', 'mau', 'vaksin']"
trending vaksin kira kira mau enggak divaksin sinovac,"['trending', 'vaksin', 'kira', 'kira', 'mau', 'enggak', 'divaksin', 'sinovac']"
woopps pake vaksin sinofuck nya dong,"['woopps', 'pake', 'vaksin', 'sinofuck', 'nya', 'dong']"
uji klinis dibandung selese bpom resmi menertbitkan izin edar vaksin sinovac semoga awal baik masa depan lebih baik,"['uji', 'klinis', 'dibandung', 'selese', 'bpom', 'resmi', 'menertbitkan', 'izin', 'edar', 'vaksin', 'sinovac', 'semoga', 'awal', 'baik', 'masa', 'depan', 'lebih', 'baik']"
yaa kalo uda vaksin kasian irongmu disogrok,"['yaa', 'kalo', 'uda', 'vaksin', 'kasian', 'irongmu', 'disogrok']"
tanya drh nya aja lgsg aja nder drh nya yg mutusin vaksin apa diobatin dulu,"['tanya', 'drh', 'nya', 'aja', 'lgsg', 'aja', 'nder', 'drh', 'nya', 'yg', 'mutusin', 'vaksin', 'apa', 'diobatin', 'dulu']"
pendukung jokowi harusnya siap lebih vaksin sbg bentuk kepercayaan nya thd jkw,"['pendukung', 'jokowi', 'harusnya', 'siap', 'lebih', 'vaksin', 'sbg', 'bentuk', 'kepercayaan', 'nya', 'thd', 'jkw']"
portal news makin kacau nalar aneh aja logikanya korelasinya dmn antar vaksin dgn alat kelamin,"['portal', 'news', 'makin', 'kacau', 'nalar', 'aneh', 'aja', 'logikanya', 'korelasinya', 'dmn', 'antar', 'vaksin', 'dgn', 'alat', 'kelamin']"
msntab pengen suntik vaksin guee,"['msntab', 'pengen', 'suntik', 'vaksin', 'guee']"
puluhan ribu vaksin covid tiba semarang jawa tengah vaksin tersebut menunggu didistribusikan surakarta,"['puluhan', 'ribu', 'vaksin', 'covid', 'tiba', 'semarang', 'jawa', 'tengah', 'vaksin', 'tersebut', 'menunggu', 'didistribusikan', 'surakarta']"
solo udah vaksin freen bismillah w coba kenyot dulu,"['solo', 'udah', 'vaksin', 'freen', 'bismillah', 'w', 'coba', 'kenyot', 'dulu']"
disitu udah vaksin,"['disitu', 'udah', 'vaksin']"
bisnis surat keterangan pernah vaksin incoming,"['bisnis', 'surat', 'keterangan', 'pernah', 'vaksin', 'incoming']"
yok ndang vaksin yok ben iso ndelok konser e behind the scene ng kroya,"['yok', 'ndang', 'vaksin', 'yok', 'ben', 'iso', 'ndelok', 'konser', 'e', 'behind', 'the', 'scene', 'ng', 'kroya']"
happy new normal year nderek dedungo mugi gusti allah swt kerso ngangkat covid saking bumi kanthi wasilah vaksin saha ikhtiar ingkang sampurno mugi gusti allah swt paring kgm bpk ibu nikmat sehat klg sejahtera putra i sholeh hah manfangat fii diin waddunya wal akhiroh,"['happy', 'new', 'normal', 'year', 'nderek', 'dedungo', 'mugi', 'gusti', 'allah', 'swt', 'kerso', 'ngangkat', 'covid', 'saking', 'bumi', 'kanthi', 'wasilah', 'vaksin', 'saha', 'ikhtiar', 'ingkang', 'sampurno', 'mugi', 'gusti', 'allah', 'swt', 'paring', 'kgm', 'bpk', 'ibu', 'nikmat', 'sehat', 'klg', 'sejahtera', 'putra', 'i', 'sholeh', 'hah', 'manfangat', 'fii', 'diin', 'waddunya', 'wal', 'akhiroh']"
tahun baru jualan nanas muda vaksin covid lebih untung mana,"['tahun', 'baru', 'jualan', 'nanas', 'muda', 'vaksin', 'covid', 'lebih', 'untung', 'mana']"
jadi vaksin gratis kaga sih,"['jadi', 'vaksin', 'gratis', 'kaga', 'sih']"
hongaria slovekia italia langsung lakukan vaksin beberapa jam vaksin tiba endonesa tetep euforia kedatangan vaksin sejak desember lha njuk piye ngene ki,"['hongaria', 'slovekia', 'italia', 'langsung', 'lakukan', 'vaksin', 'beberapa', 'jam', 'vaksin', 'tiba', 'endonesa', 'tetep', 'euforia', 'kedatangan', 'vaksin', 'sejak', 'desember', 'lha', 'njuk', 'piye', 'ngene', 'ki']"
ngeri kalo pakek vaksin,"['ngeri', 'kalo', 'pakek', 'vaksin']"
bukankah sinofak ri nantinya jg beredar vaksin merk lainnya beli bayar sendiri tentunya mandiri tdk yg subsidi keberatankah gajiku umr budhe ku yg usianya diatas thn ku usahakan mandiri dg tenang damai,"['bukankah', 'sinofak', 'ri', 'nantinya', 'jg', 'beredar', 'vaksin', 'merk', 'lainnya', 'beli', 'bayar', 'sendiri', 'tentunya', 'mandiri', 'tdk', 'yg', 'subsidi', 'keberatankah', 'gajiku', 'umr', 'budhe', 'ku', 'yg', 'usianya', 'diatas', 'thn', 'ku', 'usahakan', 'mandiri', 'dg', 'tenang', 'damai']"
bu ibu klo nganter vaksin cuma bawa tas fesyun ibunya aja heran aku kok ga,"['bu', 'ibu', 'klo', 'nganter', 'vaksin', 'cuma', 'bawa', 'tas', 'fesyun', 'ibunya', 'aja', 'heran', 'aku', 'kok', 'ga']"
skrg tiap mau vaksin nyiapin sgla mcem kek bawa lemari sampe gelas termos buat ngangetin asip dibawa pengalaman g bawa apa eh asipnya abis nyari laktasi jauh bgt trus muntah pas vaksin e ga bawa ganti baju rempong ses,"['skrg', 'tiap', 'mau', 'vaksin', 'nyiapin', 'sgla', 'mcem', 'kek', 'bawa', 'lemari', 'sampe', 'gelas', 'termos', 'buat', 'ngangetin', 'asip', 'dibawa', 'pengalaman', 'g', 'bawa', 'apa', 'eh', 'asipnya', 'abis', 'nyari', 'laktasi', 'jauh', 'bgt', 'trus', 'muntah', 'pas', 'vaksin', 'e', 'ga', 'bawa', 'ganti', 'baju', 'rempong', 'ses']"
nah shanghai aja menolak vaksin buatan cina koq indonesia malah beli,"['nah', 'shanghai', 'aja', 'menolak', 'vaksin', 'buatan', 'cina', 'koq', 'indonesia', 'malah', 'beli']"
konyol klo gitu rakyat bersatu menolak vaksin yg jelas,"['konyol', 'klo', 'gitu', 'rakyat', 'bersatu', 'menolak', 'vaksin', 'yg', 'jelas']"
klo vaksin gak ragu udah fatwa halal semoga indonesia ganti yg,"['klo', 'vaksin', 'gak', 'ragu', 'udah', 'fatwa', 'halal', 'semoga', 'indonesia', 'ganti', 'yg']"
pemerintah berupaya menyediakan vaksin covid seluruh masyarakat cuma cuma vaksin kaitannya keanggotaan bpjs pemerintah menunggu tahapan ilmiah bpom lalu segera menyelenggarakan vaksinasi massal,"['pemerintah', 'berupaya', 'menyediakan', 'vaksin', 'covid', 'seluruh', 'masyarakat', 'cuma', 'cuma', 'vaksin', 'kaitannya', 'keanggotaan', 'bpjs', 'pemerintah', 'menunggu', 'tahapan', 'ilmiah', 'bpom', 'lalu', 'segera', 'menyelenggarakan', 'vaksinasi', 'massal']"
disuntik vaksin covid malah jadi titan giman v,"['disuntik', 'vaksin', 'covid', 'malah', 'jadi', 'titan', 'giman', 'v']"
mau vaksin kan artinya ngabisin stok pcr swab rapid biar ga rugi,"['mau', 'vaksin', 'kan', 'artinya', 'ngabisin', 'stok', 'pcr', 'swab', 'rapid', 'biar', 'ga', 'rugi']"
jujur sy gak percaya klo jokowi bener disuntik vaksin cina,"['jujur', 'sy', 'gak', 'percaya', 'klo', 'jokowi', 'bener', 'disuntik', 'vaksin', 'cina']"
kalau wajib brti sanksi bila tdk mau melakukan vaksin gmn dok soalnya byk org yg anti vaksin,"['kalau', 'wajib', 'brti', 'sanksi', 'bila', 'tdk', 'mau', 'melakukan', 'vaksin', 'gmn', 'dok', 'soalnya', 'byk', 'org', 'yg', 'anti', 'vaksin']"
adela is an admin now udah slese vaksin disuru jd panitia,"['adela', 'is', 'an', 'admin', 'now', 'udah', 'slese', 'vaksin', 'disuru', 'jd', 'panitia']"
maemnya dryfood sama wetfood aja kak yg jelas steril vaksin obat cacing rutin faktor penting dlm proses glow up nya majikan,"['maemnya', 'dryfood', 'sama', 'wetfood', 'aja', 'kak', 'yg', 'jelas', 'steril', 'vaksin', 'obat', 'cacing', 'rutin', 'faktor', 'penting', 'dlm', 'proses', 'glow', 'up', 'nya', 'majikan']"
langsung cek buku vaksin,"['langsung', 'cek', 'buku', 'vaksin']"
beritain vaksin dateng sekarang biar nga takut buat dateng tps besok guys,"['beritain', 'vaksin', 'dateng', 'sekarang', 'biar', 'nga', 'takut', 'buat', 'dateng', 'tps', 'besok', 'guys']"
wadidaw kimia farma bang efek uym sama vaksin keknya,"['wadidaw', 'kimia', 'farma', 'bang', 'efek', 'uym', 'sama', 'vaksin', 'keknya']"
kaya mesen antrian buat beli vaksin teruji klinis miskin persiapan mesen kain kafan jaga jaga kalau tiba tiba kritis negara tutup mata ga perlu ngrepotin negara,"['kaya', 'mesen', 'antrian', 'buat', 'beli', 'vaksin', 'teruji', 'klinis', 'miskin', 'persiapan', 'mesen', 'kain', 'kafan', 'jaga', 'jaga', 'kalau', 'tiba', 'tiba', 'kritis', 'negara', 'tutup', 'mata', 'ga', 'perlu', 'ngrepotin', 'negara']"
aku cinta vaksin,"['aku', 'cinta', 'vaksin']"
vaksin langsung diditribusi dipake buat butuh kasus turun drastis hidup normal mantab,"['vaksin', 'langsung', 'diditribusi', 'dipake', 'buat', 'butuh', 'kasus', 'turun', 'drastis', 'hidup', 'normal', 'mantab']"
yakin nih vaksin nya udah aman kasian nakes kalo dijadikan percobaan,"['yakin', 'nih', 'vaksin', 'nya', 'udah', 'aman', 'kasian', 'nakes', 'kalo', 'dijadikan', 'percobaan']"
selamat datang vaksin njenengan aja divaksin ndak usah,"['selamat', 'datang', 'vaksin', 'njenengan', 'aja', 'divaksin', 'ndak', 'usah']"
rutin obat cacing vaksin kok mas,"['rutin', 'obat', 'cacing', 'vaksin', 'kok', 'mas']"
alhamdulillah akhirnya vaksin covid gratis dijepang,"['alhamdulillah', 'akhirnya', 'vaksin', 'covid', 'gratis', 'dijepang']"
uu lebih efektif vaksin,"['uu', 'lebih', 'efektif', 'vaksin']"
semoga situasi segera normal rencana pemerintah memberikan vaksin covid waktu dekat terealisasi tahun depan menjadi tahun kebangkitan khususnya dunia pariwiata perhotelan harap grace cc,"['semoga', 'situasi', 'segera', 'normal', 'rencana', 'pemerintah', 'memberikan', 'vaksin', 'covid', 'waktu', 'dekat', 'terealisasi', 'tahun', 'depan', 'menjadi', 'tahun', 'kebangkitan', 'khususnya', 'dunia', 'pariwiata', 'perhotelan', 'harap', 'grace', 'cc']"
vaksin covid terbukti investor kemudian mengambil uang merekeka gold market maupun forex menunggu vaksin keluarkan edar makanya harga emas turun,"['vaksin', 'covid', 'terbukti', 'investor', 'kemudian', 'mengambil', 'uang', 'merekeka', 'gold', 'market', 'maupun', 'forex', 'menunggu', 'vaksin', 'keluarkan', 'edar', 'makanya', 'harga', 'emas', 'turun']"
wuhan selesai vaksin indonesia ngotot btw emang indonesia udah neliti virus sendiri ngikut who,"['wuhan', 'selesai', 'vaksin', 'indonesia', 'ngotot', 'btw', 'emang', 'indonesia', 'udah', 'neliti', 'virus', 'sendiri', 'ngikut', 'who']"
sinovac kan wkwkwk vaksin awal tahun mimpi belaka,"['sinovac', 'kan', 'wkwkwk', 'vaksin', 'awal', 'tahun', 'mimpi', 'belaka']"
divaksin minim berat gr tp vaksin dikasih obat cacing minggu sebelumnya biar ps vaksin sehat,"['divaksin', 'minim', 'berat', 'gr', 'tp', 'vaksin', 'dikasih', 'obat', 'cacing', 'minggu', 'sebelumnya', 'biar', 'ps', 'vaksin', 'sehat']"
rencananya bansos tahun depan semasif tahun fokus pemerintah sesuai instruksi presiden joko widodo pemulihan kegiatan ekonomi amp bagaimana mengadakan vaksin katanya cc,"['rencananya', 'bansos', 'tahun', 'depan', 'semasif', 'tahun', 'fokus', 'pemerintah', 'sesuai', 'instruksi', 'presiden', 'joko', 'widodo', 'pemulihan', 'kegiatan', 'ekonomi', 'amp', 'bagaimana', 'mengadakan', 'vaksin', 'katanya', 'cc']"
propenyor harga vaksin ditentukan demand and suply gak baca fakta,"['propenyor', 'harga', 'vaksin', 'ditentukan', 'demand', 'and', 'suply', 'gak', 'baca', 'fakta']"
vaksin ampuh hempas corona for order dm,"['vaksin', 'ampuh', 'hempas', 'corona', 'for', 'order', 'dm']"
konspirasi vaksin laku,"['konspirasi', 'vaksin', 'laku']"
ka klo vaksin d puskeswan solo brapa,"['ka', 'klo', 'vaksin', 'd', 'puskeswan', 'solo', 'brapa']"
buat vaksin kak,"['buat', 'vaksin', 'kak']"
ka maaf jbjb kalo vaksin d puskeswan solo brapa,"['ka', 'maaf', 'jbjb', 'kalo', 'vaksin', 'd', 'puskeswan', 'solo', 'brapa']"
klo vaksin berapaan ka d puskeswan,"['klo', 'vaksin', 'berapaan', 'ka', 'd', 'puskeswan']"
abis vaksin lemes mlungker terus nih anabul,"['abis', 'vaksin', 'lemes', 'mlungker', 'terus', 'nih', 'anabul']"
halo kak maaf mau tanya antri onlinenya lewat mana sama mau tanya kisaran harga vaksin kitten mandinya,"['halo', 'kak', 'maaf', 'mau', 'tanya', 'antri', 'onlinenya', 'lewat', 'mana', 'sama', 'mau', 'tanya', 'kisaran', 'harga', 'vaksin', 'kitten', 'mandinya']"
